text,llm_responses,scope3,vague
"Through a foodscape lens, we can gain a greater appreciation for how food production depends upon a healthy environment.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To protect and strengthen some of the world’s most vulnerable foodscapes and the farmers who depend upon them, the John Deere Foundation has joined with The Nature Conservancy to conduct forest restoration, agroforestry, and conservation on a global scale.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Speci cally, we will work together in Gran Chaco in Argentina, Araguaia in Brazil, Kalimantan in Indonesia, Chiapas in Mexico, and the United States to restore degraded and deforested areas with native plants combine where possible native tree species, fruit trees, and crops and conserve old growth forests and other ecologically important biodiverse natural habitats.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"With TNC, they embraced my purpose, and as a result, we were able to diversify our consulting work, focusing mainly on high productivity.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The work goes beyond just the crops and livestock.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"When we work the land it’s like building a gold mine, implementing good practices to achieve sustainability and production, and maintaining this balance for future generations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, Shinkai stated, When we talk about conservation, we’re already thinking in the medium to long term.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"It’s not about the next crop season, but about ve or ten years ahead.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These practices don’t yield short term results results are built over time.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"If you take care and implement these practices, you will see lasting results.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To support this work, the John Deere Foundation awarded The Nature Conservancy a ve year grant totaling 6.5 million.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This is the second largest grant in the Foundation’s history.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through this grant the Foundation will assist in the planting and protection of 12 million trees, with the aim of generating income for marginalized farmers, enhancing biodiversity, and strengthening vital ecosystems.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Over its 75 years, the John Deere Foundation has been a vital source of support for families who live, work, and learn in the communities in which the company operates, particularly during the most challenging times.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"From donations made to further the Civil Rights Movement, to recover from the Farm Crisis of the 1980s, and to eliminate the inequity revealed by the COVID 19 pandemic, the Foundation responds to the ever changing needs of those close to us.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"But what separates the John Deere Foundation from others is its drive to do more than simply respond, but instead act in ways that may prevent harm from occurring in the rst place.
","{'scope3': 'no', 'vague': 'not applicable'}",no,not applicable
"For instance, as a pioneer in trust based philanthropy, the Foundation has transitioned largely to unrestricted, capacity building, and long term grantmaking to nonpro t organizations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These types of grants provide the nonpro t organizations essential to the health of a community, including food banks, with the consistency and exibility they need not only to respond more effectively, but also innovate new solutions to the root causes of the challenges our neighbors face.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our commitment remains evident in our most recent series of grants, totaling 19 million, to eliminate hunger by increasing access to food, uplifting resource constrained farmers, and supporting the global food system.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Awarded to World Food Program USA, One Acre Fund, and The Nature Conservancy, these are the three largest grants in the Foundation’s history and strengthen John Deere’s commitment to creating a world in which food is a moral right for all.
","{'scope3': 'no', 'vague': 'not relevant to ESG'}",no,not relevant to ESG
"It’s this type of consistent commitment and vision that helped us earn the Civic 50 award from Points of Light two years in a row.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The award recognizes the top 50 most community minded companies in the U.S.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To honor the legacies of John Deere and the John Deere Foundation, we must constantly challenge ourselves to nd new ways to give more, and give more effectively, to the communities we proudly serve.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As a matter of principle, we have always believed that all our neighbors deserve both the opportunity to make a better life as well as the dignity of having the help of others.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"At John Deere, we are committed to honoring human rights and respect the individual dignity of all people.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our commitment to human rights requires that we understand and carry out our responsibilities consistent with company values and practices upheld for all employees and workers in our value chain.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Deere works to analyze its human rights impacts in line with the UN Guiding Principles on Businesses and Human Rights and other frameworks as appropriate.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We strive to ensure that human rights are upheld for our employees and all workers in our value chain.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our commitment to respecting human rights is de ned in our Code of Business Conduct, Supplier Code of Conduct, Dealer Code of Conduct, and John Deere’s Support of Human Rights in Our Business Practices.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"These codes establish clear guidelines for our employees, dealers, and suppliers, while helping to inform our business decisions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Deere closely monitors and assesses global human rights related risks and developments as approppriate.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Deere develops region or location speci c guidance and processes as appropriate to address human rights risks in those areas.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"John Deere employees have a responsibility to uphold the standards of honor and integrity in the Code of Business Conduct.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"All employees are required to review the Code and incorporate it into their work and behavior.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To foster an inclusive workplace, the Code provides guidance on creating an environment that promotes mutual respect and acceptance.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"It also discusses how to maintain a high level of integrity when working with customers and suppliers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"When choosing suppliers, we seek to engage with those who comply with laws and uphold values aligned with our own.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our employees regularly discuss the Supplier Code of Conduct with suppliers, and most supplier contracts require adherence to the Supplier Code of Conduct.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The Supplier Code addresses the following key areas: labor and human rights, health and safety, environment, and ethics.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"See the Supply Management section for more information on how we manage supply chain human rights risks.
","{'scope3': 'no', 'vague': 'neutral'}",no,neutral
"As the face of the brand to our customers, our dealers, distributors, and their sub dealers (collectively, dealers) commit to conducting business ethically and in compliance with all applicable laws.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Like the other Codes, the Dealer Code covers many topics, including labor, human rights, health and safety, environment, and ethics.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The health of a farm depends not only on its soil but also on the health of the larger geography that surrounds it.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Conservancy refers to these geographies as foodscapes, which are the geographical components of the global food system, combining both production systems as well as location.
","{'scope3': 'no', 'vague': 'neutral'}",no,neutral
"Through a foodscape lens, we can gain a greater appreciation for how food production depends upon a healthy environment.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Foundation has joined with The Nature Conservancy to conduct forest restoration, agroforestry, and conservation on a global scale.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Kalimantan in Indonesia, Chiapas in Mexico, and the United States to restore degraded and deforested areas with native plants combine where possible native tree species, fruit trees, and crops and conserve old growth forests and other ecologically important biodiverse natural habitats.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"With TNC, they embraced my purpose, and as a result, we were able to diversify our consulting work, focusing mainly on high productivity.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The work goes beyond just the crops and livestock.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"When we work the land it’s like building a gold mine, implementing good practices to achieve sustainability and production, and maintaining this balance for future generations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, Shinkai stated, When we talk about conservation, we’re already thinking in the medium to long term.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"It’s not about the next crop season, but about ve or ten years ahead.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These practices don’t yield short term results results are built over time.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"If you take care and implement these practices, you will see lasting results.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Nature Conservancy a ve year grant totaling 6.5 million.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This is the second largest grant in the Foundation’s history.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through this grant the Foundation will assist in the planting and protection of 12 million trees, with the aim of generating income for marginalized farmers, enhancing biodiversity, and strengthening vital ecosystems.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Since its founding in 1948, the Foundation has awarded over 400 million, with more than 100 million granted in the last ve years alone.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Over its 75 years, the John Deere Foundation has been a vital source of support for families who live, work, and learn in the communities in which the company operates, particularly during the most challenging times.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"COVID 19 pandemic, the Foundation responds to the ever changing needs of those close to us.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"But what separates the John Deere Foundation from others is its drive to do more than simply respond, but instead act in ways that may prevent harm from occurring in the rst place.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For instance, as a pioneer in trust based philanthropy, the Foundation has transitioned largely to unrestricted, capacity building, and long term grantmaking to nonpro t organizations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These types of grants provide the nonpro t organizations essential to the health of a community, including food banks, with the consistency and exibility they need not only to respond more effectively, but also innovate new solutions to the root causes of the challenges our neighbors face.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our commitment remains evident in our most recent series of grants, totaling 19 million, to eliminate hunger by increasing access to food, uplifting resource constrained farmers, and supporting the global food system.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Nature Conservancy, these are the three largest grants in the Foundation’s history and strengthen John Deere’s commitment to creating a world in which food is a moral right for all.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The award recognizes the top 50 most community minded companies in the U.S.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To honor the legacies of John Deere and the John Deere Foundation, we must constantly challenge ourselves to nd new ways to give more, and give more effectively, to the communities we proudly serve.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As a matter of principle, we have always believed that all our neighbors deserve both the opportunity to make a better life as well as the dignity of having the help of others.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We made progress on implementing best practices and leading indicators for enhancing employee safety over recent years with our Deere Health and Safety Management System.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Third party safety audits are conducted at locations based on level of risk.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Conducted at least every four years, these audits review the effectiveness of the Health and Safety Management System, adherence to applicable John Deere health and safety standards, and compliance with regulatory requirements.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To improve our TRIR, we continue to prioritize risk and injury reduction strategies, improved ergonomic programs, and additional focus on prevention through design.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Production employees new to a job are statistically more likely to be injured.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"With the increase in new hires, we updated the tractor and cab assembly operations training lab and curriculum to enhance manufacturing skills for our new workforce to mitigate risks related to safety and ergonomics: Introduced six new assembly stations and one pro ciency station, impacting IT infrastructure, hand tooling, xturing, jib, and Below the Hook Lifting Devices.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Updated training messaging with safety and ergonomic emphasis (biomechanics).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"All training stations have recorded videos explaining the station and emphasizing important safety points.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"By proactively engaging with operators new to the job through an updated operator safety interaction, we aim to prevent injuries.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The operator safety interaction includes: Regular engagement between the new operator and a cross functional team consisting of a UAW safety representative, a safety professional, a nontraditional assignment employee, and an ergonomics professional.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Speci c meetings to review personal protective equipment work instructions, lifting devices usage, stop work authority, tooling, and out of process work.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"New employees wear a vest of a different color each week to demonstrate each step in the onboarding process.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"A four week onboarding process of new hires allows everyone to help pay special attention to risks until the new employee is pro cient in their operations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Engaging with our value chain and policies as a crtitical tool for achieving outcomes.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Recognized as one of the World’s Most Ethical Companies for the 16th time.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Announced the election of Neil Hunn to Board of Directors.
","{'scope3': 'no', 'vague': 'not relevant'}",no,not relevant
"Matured compliance disclosures with hotline report metrics.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Expanded suppliers completing sustainability assessments.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"Advocated in the E.U., U.S. and Brazil to highlight bene ts of precision ag and sustainable practices for renewable fuels.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To proactively monitor and assess our reporting topics on a continual basis, we engage with stakeholders that rely on Deere to deliver economic and sustainable outcomes, including our shareholders.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"During 2023, we invited shareholders representing more than 40% of outstanding share ownership to engage in conversations on a variety of topics.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Of those we contacted, shareholders representing approximately 30% of outstanding share ownership participated in meetings and offered us valuable insights.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"A key focal point of our sustainability focused outreach this year was Deere’s Leap Ambitions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Incorporated progress charts on the Leap Ambitions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Integrated 2023 business results and Sustainability Report.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Expanded detail on our path to achieve Scope 3 Category 11 downstream greenhouse gas emission target.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Highlighted our engagement with our supply chain on sustainability and human rights risk assessments.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Incorporated details around our strategy for building our talent pipeline.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Expanded strategy disclosure within Task Force on Climate Related Financial Disclosures (TCFD) in preparation for our FY24 Climate disclosures in the form of a Climate Transition Plan.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Click here to view more on Sustainability Reporting Priorities and Strategy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Click here to see our full sustainability metrics, frameworks, standards, and reports.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Deere Company Board of Directors has oversight of sustainability and is responsible for aligning strategic priorities and ensuring, environmental, social, and governance principles are integrated throughout the enterprise.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Corporate Governance Committee of the Board reviews sustainability topics with management on a quarterly basis.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"During 2023, the committee was briefed on strategic sustainability initiatives, the evolving U.S. and global regulatory environment for sustainability reporting, new sustainability reporting standards and frameworks, the company’s transition to integrated business and sustainability reporting, the company’s climate reporting road map, feedback from stakeholder engagement, and the landscape of shifting sustainability expectations and practices.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through regular engagement, the committee guides and directs strategic sustainability planning, sustainability goal setting, and the scope of sustainability reporting.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Compensation Committee of the Board is responsible for ensuring compensation is aligned with the strategic priorities, performance, and opportunities of the company.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2023, we broadened our inclusion of sustainability components through qualitative assessments in executive compensation programs.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"For more information see the 2024 Proxy Statement.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The full Board of Directors has oversight of the risks and opportunities associated with climate change, and updates are provided to the board in alignment with our Enterprise Risk Management processes.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This year, the full Board of Directors received an overview of the current status of sustainability initiatives from across the enterprise, with a primary focus on initiatives that are driving progress on the Leap Ambitions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Additional detail about the Board’s and the company’s governance of climate change can be found in our Task Force on Climate related Financial Disclosures (TCFD) Report.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The chart above depicts the various ways in which the Board committees have sustainability related topics in their activities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The CEO Staff team provides direction for and ultimately owns the execution of the company’s sustainability initiatives.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Oversight and ownership at this level help ensure the company’s sustainability initiatives are aligned with and are a core component of the overall business strategy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The CEO Staff team receives sustainability updates at least quarterly.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"During 2023, updates included strategic priorities and progress updates on our Leap Ambitions, progress toward embedding sustainability into company core processes, the evolving U.S. and global regulatory environment for sustainability reporting, new sustainability reporting standards and frameworks, the company’s transition to integrated business and sustainability reporting, the company’s climate reporting road map, and stakeholder feedback.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"John Deere’s Corporate Sustainability function is part of the Accounting Finance organization and serves to drive the enterprise’s sustainability strategy and governance.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This centralized team is responsible for driving, measuring, and reporting sustainability strategies and initiatives at Deere.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The team coordinates across the enterprise to measure and report progress on Leap Ambitions and other sustainability metrics, evolve core processes, and engage with external stakeholders to communicate the Smart Industrial Operating Model and Leap Ambitions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This team also partners with the company’s technical accounting and internal audit experts to build robust processes and rigor related to sustainability reporting, and oversees the company’s external assurance of its sustainability metrics.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, the team relies on a broad group of subject matter experts throughout the organization to execute Leap Ambitions through the development and implementation of road maps that align delivery of products and solutions with Leap Ambition outcomes.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Each goal champion owns the delivery of a goal and is responsible for aligning priorities and resources throughout the organization, reviewing progress and challenges, and driving execution of initiatives to meet the goals.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Goal owners have speci c ownership of the actions driving the steps needed to achieve the Leap Ambitions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Goal owners guide the efforts of the sustainability workstreams.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"A global, cross functional team of subject matter experts is critical to the execution of John Deere’s strategic priorities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Working together on execution workstreams, they develop the implementation plans for achieving our sustainability initiatives and engage progress to ensure the delivery of action plans.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These teams also serve a key role in keeping the organization informed relative to progress and roadblocks as they track and report metrics on a regular basis.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Sustainability Workstreams are comprised of individuals with deep technical knowledge in their respective areas of expertise who are helping us solve the most dif cult challenges in order to achieve our Leap Ambitions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"From left: Joshua A. Jepsen, Jahmy J. Hindman, Deanna M. Kovar, Cory J. Reed, John C. May, Mary K.W.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Jones, Felecia J. Pryor, Justin R. Rose, Ryan D. Campbell, and Rajesh Kalathur.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"From left: Joshua A. Jepsen, Jahmy J. Hindman, Deanna M. Kovar, Cory J. Reed, John C. May, Mary K.W.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Felecia J. Pryor, Justin R. Rose, Ryan D. Campbell, and Rajesh Kalathur.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Part of what we do at Roper Technologies is help the businesses in our portfolio develop strategies that clearly de ne where to play and how to win.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"With the work Deere is doing with innovative technologies and technology enabled products, they’re thinking generations ahead with big solutions to some of the world’s largest challenges.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We help our great businesses get even better over a long arc of time.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"I especially appreciate that about John Deere they’re focused on how they can consistently create customer value by helping them do their jobs better and more ef ciently.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"First, as I mentioned, Deere is focused on helping solve some big challenges like combating hunger and providing the infrastructure the world needs to ourish and thrive and I’m excited to be a part of that innovation.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Second, I’m a big fan of the work Deere is doing with their team and talent.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"People are the key to a sustainable competitive advantage they are the composers of ideas and the architects of innovation.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Any time a company authentically focuses so well on its culture and its people, I’m all in.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Sherry M. Smith (12) Former Executive Vice President and Chief Financial Of cer, Supervalu Inc.
","{'scope3': 'no', 'vague': 'irrelevant'}",no,irrelevant
"Clayton M. Jones (16) Retired Chairman and Chief Executive Of cer, Rockwell Collins, Inc.
","{'scope3': 'no', 'vague': 'irrelevant'}",no,irrelevant
"L. Neil Hunn President and Chief Executive Of cer, Roper Technologies, Inc.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Data and connectivity are a critical part of our work at John Deere and in our customers’ operations.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have dedicated cybersecurity teams around the globe that are committed to helping protect our customers, dealers, products, and infrastructure.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our approach to digital security can be found here.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Board of Directors’ Audit Review Committee and Corporate Governance Committee provide oversight of our cybersecurity and data privacy programs.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Chief Information Security Of cer (CISO) oversees our global cybersecurity strategy and manages teams around the globe that are committed to protecting our customers, dealers, products, and infrastructure.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Information on the latest cybersecurity trends, strategic initiatives, and metrics are presented quarterly to the board by our CISO.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Subject matter experts in areas such as risk management, identity and access management, product security, and information technology (IT) may present at these quarterly updates as well.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our digital risk governance council and executive business conduct council provide senior leadership oversight on information security governance, data governance, digital risk management, and privacy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We leverage the National Institute of Standards and Technology (NIST) Cybersecurity Framework (CSF) as the foundational building block of our global information security program.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In addition to internal audits that include information security policies, standards, and guidelines, we work with third parties to assess the maturity of our program within the NIST CSF and develop strategic areas of focus from those assessments.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Building a companywide culture of cybersecurity starts with education.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our goal is to teach employees about key security concepts, trends, and the role each employee plays in helping to prevent cyberattacks.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Deere’s digital security organization has worked to engage employees in its efforts through multiple forms of regular training and education to include mandatory onboarding training, phishing simulations, newsletters, and educational events.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Another key part of our cybersecurity culture is the Security by Design program.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"It combines people, processes, and technologies to integrate security concepts throughout the product development lifecycle.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our cybersecurity professionals partner with software engineers in the development process and use technologies, such as code scanning, to enhance security.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also take care to respect people’s privacy in handling personal data.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"While the European General Data Protection Regulation and other laws have brought increased requirements and general awareness to privacy, we have long focused on ensuring the responsible use of personal data.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We maintain our European Binding Corporate Rules, often considered the global gold standard for the transfer and processing of personal data in Europe.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Reflecting our commitment to privacy, we routinely submit significant parts of our global privacy program to European regulators for review, as appropriate.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our Supply Management and Logistics teams remain committed to applying the foundational importance of compliance in meeting customer needs.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This is done through promoting sustainability and further developments in technology and supplier relationships.
","{'scope3': 'maybe', 'vague': 'generic'}",maybe,generic
"This governance aligns with our Leap Ambitions and our strategic sourcing approach, which considers sustainability a key action area, balanced with ongoing expectations for quality, cost, and delivery.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This strategy guides our search for supplier opportunities that further our 2030 goals those relating to greenhouse gas (GHG) emissions reduction, increased use of sustainable materials, and recyclable materials.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"To help our suppliers achieve sustainability success, we encourage alignment with EcoVadis.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"John Deere utilizes EcoVadis to assess suppliers in an objective and independent way.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The assessment looks at corporate social responsibility and sustainability management systems.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Over 1,650 supplier locations have completed sustainability scorecards, equating to 65% of our Tier 1 supplier spend engaging with sustainability assessments.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"These assessments have allowed us to develop a deeper understanding of a supplier’s current state, aspirations, and progress toward sustainable outcomes.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"With regards to human rights, we use multiple tools to complete a risk analysis on our supply base and utilize Everstream Analytics, EcoVadis IQ, EcoVadis scorecards, and internal audit results as well as commercial information to establish a risk pro le index (RPI) related to human rights.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Based on the RPI, suppliers are added to our Supply Chain Risk Management process, and additional veri cation or audits are completed as appropriate to help reduce the overall risk rating.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Key factors of the risk analysis include country and industry risk ratings, speci c environmental and labor and human rights risk evaluations, environmental audits, quality audits, sustainability scorecards, and spend level.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also have sustainability and human rights ingrained within our Supplier Code of Conduct.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our enhanced sustainability expectations cover multiple areas, including the environment, labor and human rights, ethics, and sustainable procurement.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Finally, we continue to assess and work to advance supplier performance in areas like compliance and nancial health, using our corrective action process to provide suppliers with opportunities for continuous improvement.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We manage the risks associated with critical materials as well.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For more information, refer to the Sustainability Accounting Standards Board (SASB).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We remain committed to enhancing diversity within our supply base.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We believe our strategy increases competition and resiliency in our supply chain, fosters innovation through diversity of thought, and can generate economic value and create jobs in the communities in which we live and work.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2023, Deere team members attended multiple conferences to connect with minority , women , and veteran owned businesses and suppliers that are in historically underutilized business zones.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These conferences include the Women Business Enterprise National Council Conference (WBENC), National Minority Supplier Development Council Conference (NMSDC), Michigan Minority Procurement Conference (MMPC), National Defense Industrial Association Iowa Illinois Regional Conference, and HUBZone Conference.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Advantage Capital’s Empower the Change Fund, in which Deere is a lead investor, made its rst two investments in 2023.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Empower the Change Fund seeks to invest in minority business enterprises (MBEs) that have demonstrated a proven ability to scale, generate return for investors, and create wealth opportunities for entrepreneurs and employees.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
